Driver,Team,LapTimeQ1,PositionQ1,GapToKnockoutQ1,Year,GP,LapTimeQ2,PositionQ2,GapToKnockoutQ2,GridPosition,RacePosition,Status,Points,PositionDifference,ChampionshipPoints,LastRacePosition,TeamChampionshipPoints,TeammateLastRacePosition,LapTimeFP1,GapToFastestFP1,PositionFP1,LapTimeFP2,GapToFastestFP2,PositionFP2,LapTimeFP3,GapToFastestFP3,PositionFP3,StartingTire,NumberOfPitStops,TiresUsed,MadeItToQ2,MadeItToQ3
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,142.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,142.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,142.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,142.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,142.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,142.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
PER,Racing Point,89.17800000000001,12,-0.2859999999999871,2020,Sakhir,88.894,7.0,-0.1140000000000043,5.0,18.0,Engine,0.0,-13.0,92.0,18.0,156.0,19.0,90.0,0.9669999999999987,3.0,89.403,0.4320000000000021,4.0,89.67200000000001,1.3170000000000073,10.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,42.0,9.0,153.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
OCO,Renault,89.203,13,-0.2609999999999957,2020,Sakhir,88.93700000000001,8.0,-0.0709999999999979,7.0,9.0,Finished,2.0,-2.0,48.0,9.0,165.0,7.0,90.384,1.350999999999999,8.0,90.085,1.1140000000000043,11.0,89.691,1.3359999999999983,12.0,MEDIUM,3.0,"MEDIUM, HARD",1,1
